,timestamp,open,close,high,low,tx amt,tx vol
10,05/21/2022,1970.14,1969.63,1977.4,1964.84,2099.67725412,4139603.0194393931
9,05/21/2022,1969.63,1977.89,1983.98,1958.84,5237.59871849,10322634.3772574502
8,05/21/2022,1977.89,1980.64,1985.5,1964.24,4809.66427146,9484724.197399174
7,05/21/2022,1980.65,1980.83,1991.19,1976.7,5009.03566178,9929759.9954409095
6,05/21/2022,1980.82,1976.29,1986.07,1972.98,1745.94903964,3454199.4743634939
5,05/21/2022,1976.29,1984.31,1984.99,1976.12,1580.01012579,3130472.8925718305
4,05/21/2022,1984.31,1981.53,1989.53,1977.71,1798.77039885,3567644.2636718378
3,05/21/2022,1981.4,1976.18,1985.27,1973,1534.13869132,3035056.3145201534
2,05/21/2022,1976.18,1967.58,1978.52,1967.16,1137.59533455,2244612.6559997651
1,05/21/2022,1967.59,1974.72,1974.98,1965.5,1525.53625974,3006099.0473493986
0,05/21/2022,1974.72,1974.97,1981.6,1973.15,2661.92095802,5259301.2205357491
23,05/22/2022,1974.97,1977.95,1980.49,1972.14,1513.39179506,2991838.7891224419
22,05/22/2022,1977.95,1980.44,1984.1,1977.95,1250.13578795,2476881.4004483009
21,05/22/2022,1980.36,1975.76,1980.83,1972.03,1474.59519536,2912940.7559981773
20,05/22/2022,1975.75,1974.2,1981.4,1972.28,1631.45273946,3224899.0462594012
19,05/22/2022,1974.2,1966.9,1975.27,1966.89,1510.29454333,2977618.9000589457
18,05/22/2022,1966.9,1972.28,1975.22,1966.74,1723.79849378,3399939.5554138508
17,05/22/2022,1972.27,1974.55,1975.82,1971.26,993.55037139,1961333.7048647832
16,05/22/2022,1974.55,1975.9,1977.4,1970,1436.99254176,2836933.3335052635
15,05/22/2022,1975.9,1984.06,1985.83,1973.54,2313.27173794,4578709.7671292064
14,05/22/2022,1984.05,2028.2,2035.38,1984.05,6323.38349724,12706294.1995856941
13,05/22/2022,2028.02,2027.83,2038.49,2025.46,3166.50013261,6430120.7325371651
12,05/22/2022,2027.83,2017.39,2035.2,2011.4,5184.3407366,10485604.5880094584
11,05/22/2022,2017.54,2028.17,2033.07,2017.25,3629.39856459,7363847.2285653781
10,05/22/2022,2028.17,2022.41,2028.23,2017.52,2600.33464538,5260964.8820437322
9,05/22/2022,2022.4,2017.76,2027.65,2015.43,2484.41425842,5022035.3330973493
8,05/22/2022,2017.76,2004.32,2019.2,1990.9,2838.81690122,5683763.6653463102
7,05/22/2022,2004.32,2009.05,2011.9,1992.4,2241.31709476,4488280.3726697349
6,05/22/2022,2009.12,2006.62,2023.01,2005.01,4137.14291607,8329218.6316261425
5,05/22/2022,2006.59,2013.76,2016.55,2002.32,1579.18130569,3173982.882870154
4,05/22/2022,2013.77,2007.2,2017.61,2006,1529.79696722,3077785.4781927348
3,05/22/2022,2007.19,2008.24,2018.2,2006.41,1486.40728239,2992765.4485754869
2,05/22/2022,2008.3,2016.97,2019.91,2006.2,1367.95925003,2754435.1282776722
1,05/22/2022,2016.98,2035.54,2049.39,2016.98,5389.74200348,10968990.649403695
0,05/22/2022,2035.59,2043.13,2056.92,2035.59,2892.94533982,5920834.2391273585
23,05/23/2022,2043.13,2042.54,2058.15,2037,2459.11487859,5027020.5122256128
22,05/23/2022,2042.4,2033.87,2042.41,2029.99,2158.72351956,4391955.5434457955
21,05/23/2022,2034.49,2028.33,2034.49,2019.29,2780.07410377,5633311.8925063943
20,05/23/2022,2028.34,2031.11,2035,2026.87,2157.62183101,4381371.0245096594
19,05/23/2022,2031.12,2027.89,2037.94,2026.6,1841.91887771,3744791.9894638174
18,05/23/2022,2027.89,2043.59,2044.7,2026.44,2108.4149288,4289459.8189101053
17,05/23/2022,2043.59,2057.39,2061.11,2039.34,3820.45667862,7836122.1903447907
16,05/23/2022,2057.33,2066.9,2081.01,2050.02,4199.52758854,8685092.2939593722
15,05/23/2022,2066.9,2055.2,2074.67,2051.94,2746.04858567,5663720.729514418
14,05/23/2022,2055.21,2067.42,2071.92,2052.63,2190.91849738,4514640.1604884851
13,05/23/2022,2067.25,2073.62,2077.35,2065.01,2608.39355438,5402329.4014206446
12,05/23/2022,2073.86,2068.65,2085.59,2065.32,4669.95868348,9695376.311199985
11,05/23/2022,2068.81,2065.67,2089.29,2063.6,4446.26983085,9222258.0102724428
10,05/23/2022,2065.66,2057.02,2078.49,2042.41,6733.86944371,13905287.0520421831
9,05/23/2022,2057.03,2058.54,2067.04,2035.47,9629.96611441,19750257.7137892485
8,05/23/2022,2058.55,2065.44,2075.7,2056.38,4497.17204989,9306172.1377335736
7,05/23/2022,2065.45,2058.11,2079.19,2051.47,5040.89273774,10417831.7324062315
6,05/23/2022,2058.11,2050.29,2059.58,2044.91,4381.79756725,8987608.7618634027
5,05/23/2022,2050.29,2030.95,2059.24,2027.37,4668.11677323,9550066.3091589413
4,05/23/2022,2031.27,1981.03,2032.06,1978.55,8681.75921193,17380865.4164056212
3,05/23/2022,1980.6,1999.75,2003.8,1977.02,4066.43703004,8110386.8558226333
2,05/23/2022,1999.67,1994.21,2005.03,1993,1616.73233378,3231820.151262225
1,05/23/2022,1994.22,1978.12,1994.22,1958.55,4507.74392066,8908746.3752721862
0,05/23/2022,1978.01,1973.38,1978.01,1956.87,3165.80620177,6239466.012670923
23,05/24/2022,1973.4,1980.84,1987.9,1968.99,2802.78004962,5555341.3346468594
22,05/24/2022,1980.84,1986.42,1988.3,1975.3,2145.369682,4250839.5754734843
21,05/24/2022,1986.4,1985.37,1990,1982.02,2180.75966246,4329091.0362136272
20,05/24/2022,1985.37,1987.73,1990.58,1983.4,1839.52229809,3656463.9248064367
19,05/24/2022,1987.97,1987.68,1993.74,1983.01,2298.93697857,4571269.867863373
18,05/24/2022,1987.68,1982.31,1989.7,1980.04,2008.50078333,3988101.4000057944
17,05/24/2022,1982.32,1980.5,1987.7,1974.01,2139.75745777,4241852.3879276191
16,05/24/2022,1980.5,1985.3,1987.1,1975.01,2520.13037392,4995680.5279860445
15,05/24/2022,1985.12,1962.84,1985.52,1961.48,2806.88527077,5545479.2273767439
14,05/24/2022,1963.3,1972.56,1975.49,1952.36,3646.05561884,7168058.4302066927
13,05/24/2022,1972.6,1977.09,1977.46,1968.2,2710.86099907,5348152.201931488
12,05/24/2022,1977.1,1966.23,1985.29,1961.81,3869.08906306,7635644.8842451715
11,05/24/2022,1966.23,1966.6,1970.29,1954.7,3444.85661972,6763210.0149275276
10,05/24/2022,1966.59,1931.71,1968.77,1926.41,5491.18226745,10705100.7407807722
9,05/24/2022,1931.7,1937,1942.32,1912.62,6180.10596754,11908474.3178041479
8,05/24/2022,1937,1962.91,1975.22,1930.41,4609.63416115,8986119.2232076828
7,05/24/2022,1962.72,1959.08,1977.93,1951.14,5177.11967913,10171818.602108485
6,05/24/2022,1959.21,1958.52,1961.99,1935.29,3786.10276848,7371483.3884282827
5,05/24/2022,1958.53,1944.73,1973.51,1940.31,4664.1916094,9136158.8485545586
4,05/24/2022,1944.57,1962.79,1970,1943.34,3718.39492512,7281872.681850844
3,05/24/2022,1962.69,1970.63,1973.68,1952.1,2160.62437653,4240532.8059296026
2,05/24/2022,1970.62,1983.98,1987.52,1969.22,3005.16945786,5934839.739300973
1,05/24/2022,1983.99,1983.27,1988,1978.87,2295.45459027,4551398.3899925951
0,05/24/2022,1983.28,1979.34,1991.97,1975.87,3479.45317216,6899523.2721447866
23,05/25/2022,1979.33,1974.81,1987.22,1972.8,1537.84453017,3041295.368316105
22,05/25/2022,1974.81,1986.75,1987.75,1970.11,2341.8699894,4631081.331249508
21,05/25/2022,1986.75,2015.3,2019.98,1980.19,6334.4577533,12704511.8420535183
20,05/25/2022,2015.3,2014.08,2022.38,2008.47,2596.19055002,5230401.4087863754
19,05/25/2022,2014.08,2005.89,2015.19,2002.77,2425.54822987,4870197.6530360436
18,05/25/2022,2006.14,1987.39,2011.98,1985.52,2322.49600925,4643247.7189591588
17,05/25/2022,1987.41,1985.22,1990,1973.21,2549.0240276,5052982.6017632424
16,05/25/2022,1985.23,1977.02,1987.7,1974.7,1618.47288762,3205566.1791625353
15,05/25/2022,1977.02,1976.69,1982.05,1961.49,2485.04157162,4905088.9478322704
14,05/25/2022,1976.89,1975.2,1980.72,1964.4,1971.39158083,3887879.1639237567
13,05/25/2022,1975.6,1963.02,1978.53,1961.96,1958.95237742,3857269.6220800564
12,05/25/2022,1963.03,1944,1966.6,1942.27,5082.46777702,9918211.5147480074
11,05/25/2022,1943.89,1957.62,1959.98,1934.4,3402.71243414,6627805.2629995088
10,05/25/2022,1957.61,1972.94,1985.33,1950.21,4606.15177745,9061652.8434075341
9,05/25/2022,1973.01,1970.23,1984.31,1962.46,3795.30407574,7496556.3933366681
8,05/25/2022,1970.23,1964.61,1974.8,1955.22,2766.39914442,5438036.582377617
7,05/25/2022,1964.61,1954.53,1966.75,1943.95,2980.8573092,5824252.3946431764
6,05/25/2022,1954.53,1963.22,1966.3,1952.89,2154.69165095,4221540.9121706656
5,05/25/2022,1962.76,1975.45,1983.39,1946,7276.07006015,14342161.5259117087
4,05/25/2022,1975.46,1951.39,1980.15,1949.01,2857.86620097,5620371.9939599038
3,05/25/2022,1951.67,1960.8,1963.77,1948.95,2082.11636926,4072439.937337605
2,05/25/2022,1961.28,1968.24,1969.9,1953.29,1324.06938418,2595559.8183651947
1,05/25/2022,1968.24,1965.2,1972.62,1960.51,1882.78798135,3699117.1345546239
0,05/25/2022,1964.81,1943,1965.36,1941.04,2634.33415837,5139993.502733264
23,05/26/2022,1943,1959.39,1965.98,1940.97,3029.24062456,5929864.0468872921
22,05/26/2022,1959.51,1944.22,1960.41,1943.54,2110.28783031,4119320.982103381
21,05/26/2022,1944.23,1952.4,1957.34,1944.22,2190.06741865,4274003.071973678
20,05/26/2022,1952.03,1948.67,1953.2,1933.23,2904.09240817,5640989.1407434175
19,05/26/2022,1948.67,1938.2,1950.69,1936.11,2133.11797058,4146277.5565239718
18,05/26/2022,1938.2,1925.45,1945.92,1922,3728.29506848,7204013.477190344
17,05/26/2022,1925.45,1923.29,1929.32,1909.83,4087.90822306,7845767.1828356743
16,05/26/2022,1923.29,1926.79,1928.56,1910.9,3479.22846595,6682038.9550212336
15,05/26/2022,1926.8,1834.1,1927.58,1815.91,14516.7123793,26880837.454994
14,05/26/2022,1834.09,1839.2,1850.79,1820.13,6901.42175614,12678977.0137685619
13,05/26/2022,1839.2,1831.37,1844.73,1831.22,3473.70703534,6385694.6066569776
12,05/26/2022,1831.37,1816.56,1834.26,1799.26,11510.48096911,20874000.3240345783
11,05/26/2022,1816.56,1811.46,1832,1796.78,6991.65849432,12670556.8586596173
10,05/26/2022,1811.7,1810.68,1821.85,1733.38,14096.81510965,25116225.9457842557
9,05/26/2022,1810.62,1853.86,1859.43,1810.25,11785.52097279,21696972.1625506406
8,05/26/2022,1853.86,1862.23,1876.1,1848.6,6735.04392672,12524866.6149938663
7,05/26/2022,1862.23,1883.05,1908.43,1860.68,9079.37536653,17121611.9941647084
6,05/26/2022,1883.16,1876.89,1888,1868.1,5384.54456046,10099029.3313285943
5,05/26/2022,1876.89,1861.92,1877.5,1857.09,5960.47748156,11115465.1968249998
4,05/26/2022,1861.74,1826.59,1863.23,1826.01,6001.27676418,11044802.6146897193
3,05/26/2022,1826.32,1827.45,1836.4,1812.09,6827.90907529,12467055.0998646478
2,05/26/2022,1827.46,1833.68,1849.7,1827,3562.96992203,6546184.3216623949
1,05/26/2022,1833.68,1820.83,1847.08,1818.8,4414.32907455,8100378.0441384345
0,05/26/2022,1820.83,1792.23,1829.47,1789.09,6591.61604351,11945447.5057372402
23,05/27/2022,1791.65,1773.91,1808.79,1771.07,6121.09844383,10959052.1461644275
22,05/27/2022,1773.92,1742.57,1780.48,1736.7,7720.86646974,13571839.5937248682
21,05/27/2022,1743.3,1753.43,1768.26,1729,7375.73005183,12890356.5360736286
20,05/27/2022,1753.34,1767.78,1780,1751.63,6033.50870141,10659174.4741343124
19,05/27/2022,1767.78,1745.33,1777.54,1741.81,5989.39201701,10543890.2891542318
18,05/27/2022,1745.32,1735.89,1759,1712.62,7768.25082802,13509265.9842514444
17,05/27/2022,1736.62,1770.8,1779.51,1722.87,8023.74113583,14034018.2553534002
16,05/27/2022,1770.44,1764.96,1799.28,1764.17,7946.53276562,14130958.083406738
15,05/27/2022,1764.47,1766.52,1789.28,1750.44,7479.83737984,13273513.8018989967
14,05/27/2022,1766.53,1784.61,1787,1762.6,6125.55230928,10863350.0622818888
13,05/27/2022,1784.54,1759.26,1788.06,1757.31,9379.12310307,16617764.5699981385
12,05/27/2022,1759.25,1771.44,1789.39,1755.71,9139.80305754,16205409.555214611
11,05/27/2022,1771.39,1812.27,1822.34,1763.41,9818.19075877,17673030.9347522268
10,05/27/2022,1812.07,1815.41,1820.69,1795.16,8380.86916191,15150700.8185641923
9,05/27/2022,1815.38,1768.33,1817.22,1762.6,10982.73841898,19635464.6018612124
8,05/27/2022,1768.42,1764.2,1779.88,1755.52,8287.34259805,14659270.0312396502
7,05/27/2022,1764.42,1746.56,1774.5,1738.41,7985.36675036,14011716.9386908239
6,05/27/2022,1746.51,1732.45,1758.58,1725.97,8708.36289493,15153136.9510691174
5,05/27/2022,1732.46,1728.24,1736.52,1714.64,7731.49134616,13345004.2601062412
4,05/27/2022,1728.29,1753.85,1769.84,1721.11,6092.41955379,10598736.7282456235
3,05/27/2022,1753.82,1745.27,1772.67,1744.11,5139.06039829,9035000.2139380284
2,05/27/2022,1745.27,1734.36,1752.49,1731.45,1668.90057263,2916446.0634261084
1,05/27/2022,1734.3,1742.2,1755.2,1726.8,1123.18791352,1958036.5267605322
0,05/27/2022,1742.21,1727.66,1745.3,1707,5128.58816258,8832909.2482500615
23,05/28/2022,1727.66,1748.06,1748.61,1722.19,4511.05711239,7833152.5559004485
22,05/28/2022,1747.89,1729.15,1752,1726.41,2726.60720974,4746485.0994537312
21,05/28/2022,1730.33,1729.64,1741.95,1723,1353.46954109,2344450.9861394986
20,05/28/2022,1729.79,1764.94,1767.34,1722.53,2734.85668001,4783392.3467638216
19,05/28/2022,1764.95,1762.11,1767.6,1754.7,2127.34167132,3748689.1403238994
18,05/28/2022,1762.11,1771.26,1783.6,1754.81,4057.60413156,7183587.905917153
17,05/28/2022,1771.51,1765.86,1774.47,1765.21,1545.89982095,2735718.6048307436
16,05/28/2022,1765.87,1765.76,1769.01,1758.57,1354.24047146,2388937.9594972584
15,05/28/2022,1765.76,1760.33,1770.92,1749.13,1828.12023617,3219052.3111082841
14,05/28/2022,1760.34,1756.95,1765.9,1751.75,1257.78587951,2211284.9920844108
13,05/28/2022,1756.96,1761.29,1763.98,1751.55,1337.67863391,2352047.2726024098
12,05/28/2022,1761.65,1773.03,1788.51,1759,2347.57326125,4169759.7273327801
11,05/28/2022,1772.65,1787.06,1793.62,1769.52,2333.4588276,4159412.6251742619
10,05/28/2022,1786.98,1788.41,1800.4,1782.27,3818.76295832,6837866.5497534399
9,05/28/2022,1788.44,1780.78,1791.93,1777.01,1587.24590725,2829484.3364536984
8,05/28/2022,1780.78,1795.22,1808.89,1778.23,3841.04201205,6899327.3563403236
7,05/28/2022,1795.23,1774.01,1798.92,1773.77,2599.98514083,4654437.5522533756
6,05/28/2022,1774.01,1776.39,1791.21,1759.5,4617.9180946,8193687.9468061938
5,05/28/2022,1776.91,1788.71,1790.58,1776.62,1410.07358197,2515574.2220858658
4,05/28/2022,1788.72,1793.63,1800.19,1780.92,1737.34053728,3110863.7896434068
3,05/28/2022,1793.63,1793.59,1794.07,1784.98,1163.06123946,2081371.2150717579
2,05/28/2022,1793.59,1784.25,1799.04,1783.81,1277.40885965,2286037.8034513136
1,05/28/2022,1784.5,1784.12,1788.53,1778.26,1081.6383937,1928739.941110594
0,05/28/2022,1784.11,1792.21,1805.77,1783.77,2135.66150946,3833658.187953931
23,05/29/2022,1792.22,1789.88,1796.1,1787,1662.07609993,2977524.1151867405
22,05/29/2022,1789.87,1776.38,1790.17,1772.8,1923.66228964,3424553.2257450733
21,05/29/2022,1776.39,1768.95,1776.85,1762.2,2709.62740123,4791864.1947457508
20,05/29/2022,1768.94,1776.4,1778.51,1765.24,1352.61494076,2396916.8757231036
19,05/29/2022,1776.4,1775.22,1779.5,1769.5,1111.22440118,1971884.0385717097
18,05/29/2022,1775.23,1784.72,1785.09,1773.17,1159.69986889,2064418.8610682928
17,05/29/2022,1784.72,1783.62,1789.65,1778.51,1056.42017764,1882816.6262576513
16,05/29/2022,1783.51,1783.81,1786.95,1778.82,838.36780421,1494552.2759118144
15,05/29/2022,1783.82,1785.95,1796.76,1780.24,2001.74250245,3580246.0598647528
14,05/29/2022,1785.95,1779.98,1787.89,1774.64,1391.61135484,2476914.0945015015
13,05/29/2022,1779.98,1795.91,1800.1,1779.13,2750.03451303,4929652.3090410589
12,05/29/2022,1796.24,1802.08,1804.07,1792.4,1561.16751614,2806298.1112321331
11,05/29/2022,1802.19,1814.59,1820.87,1799.04,5263.76312497,9548649.8382266449
10,05/29/2022,1814.59,1809.56,1828.22,1808.62,2526.8430364,4587640.0640336347
9,05/29/2022,1809.83,1805.49,1813.09,1803.97,2638.66170518,4772441.4775961458
8,05/29/2022,1805.25,1796.97,1805.25,1793.1,2793.36350981,5020415.2112875271
7,05/29/2022,1797.19,1804.29,1810.95,1797.19,2535.32722175,4575563.2709475681
6,05/29/2022,1804.29,1798.77,1810.49,1795.69,1967.46766389,3543740.81151038
5,05/29/2022,1798.74,1794.91,1804,1793.4,1787.29804344,3214579.8075897035
4,05/29/2022,1794.91,1788.77,1797.73,1785,1781.71664361,3187769.4582228886
3,05/29/2022,1788.76,1797.17,1798.7,1787.3,1631.22609753,2926299.4482292001
2,05/29/2022,1797.16,1803.48,1806.7,1794.32,791.50029554,1424224.7864736296
1,05/29/2022,1803.48,1810.48,1826.55,1794.77,6623.31693779,12001716.9386081091
0,05/29/2022,1810.49,1813.56,1817.5,1808.35,2819.04906721,5113576.2074667914
23,05/30/2022,1813.57,1805.53,1814.76,1803.52,2316.46749154,4187211.2097902131
22,05/30/2022,1805.53,1845.49,1846.72,1805.21,5668.42774813,10379016.2554045043
21,05/30/2022,1845.51,1875.27,1883.7,1844.17,8521.41701399,15924270.0820424837
20,05/30/2022,1875.39,1880,1890.33,1871.48,4028.34785483,7568930.9001596593
19,05/30/2022,1880.01,1874.38,1885.21,1869.11,3490.95198952,6550393.507220456
18,05/30/2022,1874.3,1898.71,1899.93,1872.97,3756.02516447,7081675.0455708799
17,05/30/2022,1898.71,1905.75,1917.89,1893.11,7174.72443167,13668986.4013530369
16,05/30/2022,1905.94,1908.06,1913.7,1899.5,3233.80708144,6160386.5011133404
15,05/30/2022,1908.06,1907.98,1911.14,1901.01,2491.71907256,4751375.1178109521
14,05/30/2022,1907.99,1904.39,1910.35,1899.05,4284.08301766,8158022.7706026096
13,05/30/2022,1904.51,1892.82,1908.59,1891.5,3427.25831138,6506665.7640734485
12,05/30/2022,1892.82,1902.64,1907.49,1892.01,2747.68975838,5221356.0921101121
11,05/30/2022,1902.64,1888.52,1915,1872.55,7171.77422327,13540190.2276794303
10,05/30/2022,1888.53,1892.06,1894.15,1875.07,4045.33981502,7621953.5126514515
9,05/30/2022,1892.8,1896.65,1924.24,1890.19,7420.63664123,14145276.2289110881
8,05/30/2022,1896.64,1912.56,1916,1894.57,4737.04561823,9032665.4435861448
7,05/30/2022,1912.56,1918.77,1934.91,1906.27,4832.07198022,9267658.6170954456
6,05/30/2022,1919.05,1927.78,1934.98,1912.96,2268.27290789,4372844.117949537
5,05/30/2022,1927.79,1920.99,1927.85,1918.01,1079.55725206,2076436.6936640561
4,05/30/2022,1921,1917.4,1933.01,1911.22,2011.64057082,3868154.5279402362
3,05/30/2022,1917.49,1954.39,1963.7,1912.35,6804.66646261,13199382.3509872258
2,05/30/2022,1954.52,1990.58,2003,1948.77,6172.45385128,12217575.148942073
1,05/30/2022,1990.58,1999.9,2000.28,1978.53,5854.3507392,11654443.7487688266
0,05/30/2022,1999.82,1999.29,2015,1984.82,6079.81918937,12157708.1164514499
23,05/31/2022,1999.3,1993.18,2016.3,1980.7,5824.47195567,11616962.7541784091
22,05/31/2022,1993.19,1986.88,1993.65,1976.9,3243.20000672,6442465.300252438
21,05/31/2022,1986.89,1996.36,1999.75,1981.68,2931.89305109,5841735.7045404334
20,05/31/2022,1996.36,1994.53,2003.49,1986.34,4199.71115172,8377018.8522292625
19,05/31/2022,1994.53,1984.45,1996.4,1983.26,2922.48605178,5819250.0890634783
18,05/31/2022,1984.71,1978.54,1988.8,1978.03,3253.31101776,6452513.6732683723
17,05/31/2022,1978.23,1967.23,1979.82,1960.11,5032.84231369,9910932.3023374671
16,05/31/2022,1967.64,1970.41,1976.2,1964.91,3395.02308738,6691768.1422002216
15,05/31/2022,1970.41,1971.5,1985.49,1970.2,3005.70266536,5933058.0794463944
14,05/31/2022,1971.5,1965.65,1973.56,1957.7,3897.05820377,7658938.4070315001
13,05/31/2022,1965.64,1972.92,1976.19,1962.21,3287.59680644,6479724.5504951228
12,05/31/2022,1973.21,1978.61,1984.93,1972.35,2650.63104722,5247444.6754731104
11,05/31/2022,1978.61,1963.93,1980.18,1958.96,4012.84537354,7894654.8877412997
10,05/31/2022,1963.63,1944.99,1987.69,1934.99,11236.57836958,21977021.6216962514
9,05/31/2022,1944.6,1961.95,1966.64,1930,7525.94592988,14669570.4845715382
8,05/31/2022,1961.87,1988.68,1996,1945.5,7256.69883514,14277062.9677559799
7,05/31/2022,1988.69,1973.53,1999.91,1961.66,7933.85068073,15702865.6733254872
6,05/31/2022,1973,1967.32,1979.21,1951.47,6458.2112988,12675545.546381582
5,05/31/2022,1967.01,1934.69,1970.2,1924.8,8756.86174618,17075507.5525141646
4,05/31/2022,1934.68,1934.09,1945,1927.9,5112.61806072,9901067.2783637216
3,05/31/2022,1934.57,1954,1954,1933.86,2254.54033429,4381162.8320805113
2,05/31/2022,1953.99,1947.76,1954.37,1942.11,1092.36058329,2129468.527014412
1,05/31/2022,1947.77,1957.15,1960.22,1942.15,4045.04350497,7891540.5633758077
0,05/31/2022,1957.15,1942.23,1958.58,1938.09,2806.57416383,5475162.9715363316
23,06/01/2022,1942.23,1953.76,1958.81,1929.73,5548.64753997,10789875.2404338294
22,06/01/2022,1953.84,1948.39,1955.12,1941.91,2791.1910355,5436408.599001571
21,06/01/2022,1948.38,1940.45,1948.38,1930.66,2661.22001848,5155352.7572974394
20,06/01/2022,1940.24,1930.13,1941.12,1927.48,2527.70395294,4884379.3603160335
19,06/01/2022,1930.14,1934.64,1936.9,1913.61,6473.60571051,12473662.2828105441
18,06/01/2022,1934.65,1933.85,1937.96,1922.41,3414.62801112,6593643.4301509956
17,06/01/2022,1933.85,1937.13,1940.86,1931.3,2722.24152425,5269371.7468308899
16,06/01/2022,1937.21,1930.93,1945.52,1929.52,4992.7803296,9663909.8938674057
15,06/01/2022,1930.93,1935.57,1939.59,1924.33,3914.96451919,7573768.2924801428
14,06/01/2022,1935.48,1943.9,1944.29,1932.86,2136.76697551,4142536.4681514284
13,06/01/2022,1943.89,1935.66,1945,1934.65,2128.20564252,4126297.8447936343
12,06/01/2022,1935.66,1939.35,1942.71,1926.98,3669.48547647,7095316.2777212415
11,06/01/2022,1939.4,1953.45,1964.15,1931.41,4868.6217186,9487670.0938587754
10,06/01/2022,1953.46,1964.38,1972.85,1946.87,10201.62495364,20007123.9098381471
9,06/01/2022,1963.86,1909.81,1969.13,1891,15336.29206109,29595305.1011957972
8,06/01/2022,1909.8,1880.89,1913.74,1879.34,12367.80541717,23441838.0710952138
7,06/01/2022,1880.71,1857.23,1881.05,1851.15,15206.32134732,28318398.5408161336
6,06/01/2022,1857.22,1847.48,1858.8,1826.92,10810.404247,19924794.6208781274
5,06/01/2022,1847.47,1819.33,1857.18,1816.64,16528.15384261,30488260.8524736103
4,06/01/2022,1819.33,1821.87,1829.69,1807.41,9885.05839045,17985531.3582677801
3,06/01/2022,1821.86,1793.45,1824.21,1762.3,13426.97702891,24060541.5730912567
2,06/01/2022,1793,1798.78,1806.64,1791.04,2390.98703968,4304819.364983961
1,06/01/2022,1798.99,1818.3,1820.69,1793.8,4685.07585051,8481667.9114326128
0,06/01/2022,1818.31,1818.13,1844.49,1815.25,5879.03870399,10773252.312476656
23,06/02/2022,1818.12,1816.25,1826.37,1806,5248.85617443,9519614.2106060701
22,06/02/2022,1816.25,1825.04,1834.98,1812.32,5161.66721292,9425205.2926065066
21,06/02/2022,1825.24,1831.03,1836.07,1821.11,4011.00853705,7334762.3626974599
20,06/02/2022,1831.31,1814.51,1833.61,1810.13,4767.85941473,8686415.5747241229
19,06/02/2022,1814.97,1816.5,1818.74,1802.32,3489.41200673,6324680.9230199764
18,06/02/2022,1816.49,1821.67,1824.8,1804.78,3390.1714973,6152044.0949340088
17,06/02/2022,1821.68,1824.44,1825.52,1811.63,2033.98306793,3701010.8096886205
16,06/02/2022,1824.45,1826.41,1837.7,1819.44,4525.89689495,8271123.7576089051
15,06/02/2022,1826.41,1822,1833.05,1821.66,3439.84119489,6287440.7250057586
14,06/02/2022,1822,1820.22,1829.71,1812.91,2145.00763371,3905139.6753667985
13,06/02/2022,1820.23,1829.63,1839.85,1813.66,2779.84286848,5067918.0310273556
12,06/02/2022,1829.98,1839.51,1844.11,1822.6,3381.58879341,6197872.7847241981
11,06/02/2022,1839.62,1828.69,1841.36,1825.51,3262.35026332,5976712.4297765801
10,06/02/2022,1828.95,1799.5,1830.22,1782.59,13395.54657623,24172302.8664346143
9,06/02/2022,1799.63,1804.06,1819.19,1784.86,7237.9539981,13031433.8181013243
8,06/02/2022,1804.23,1815.93,1830,1802.89,6782.21444566,12327877.207343106
7,06/02/2022,1816.27,1826.95,1833.99,1813.51,4573.55398293,8333066.786492119
6,06/02/2022,1826.96,1817.85,1832.53,1814.81,3193.73458255,5817899.3443041084
5,06/02/2022,1817.84,1808.81,1829.7,1800.64,3322.58908363,6035201.5782475034
4,06/02/2022,1808.8,1821.74,1822.5,1801.91,3821.66846024,6914413.4028628944
3,06/02/2022,1822.11,1824.26,1830.34,1819,2437.83360973,4452588.0056474449
2,06/02/2022,1824.26,1828.05,1831.73,1822.43,684.54309202,1250449.4668409015
1,06/02/2022,1828.05,1834.52,1853.37,1824.55,4786.48701061,8814520.7140053461
0,06/02/2022,1834.51,1834.28,1845,1832.1,2809.55039555,5163118.4442361252
23,06/03/2022,1834.27,1825.16,1836,1821.33,2917.81666782,5340101.8601522493
22,06/03/2022,1825.44,1839.71,1843.79,1824.6,3970.62074387,7287181.231106504
21,06/03/2022,1840.12,1831.26,1843.06,1831.25,2269.1813023,4166287.4430804475
20,06/03/2022,1831.26,1827.62,1833.45,1826.92,2091.67364948,3827587.5844094805
19,06/03/2022,1827.63,1816.92,1829.08,1816.68,2094.79289964,3819215.0891186799
18,06/03/2022,1816.92,1826.12,1828.81,1816.55,1752.15612621,3193470.9759503751
17,06/03/2022,1826.12,1812.38,1827.25,1811,2003.61902264,3647840.0264153201
16,06/03/2022,1812.38,1814.12,1820.39,1806.54,3867.26770122,7011110.1676039966
15,06/03/2022,1813.91,1810.56,1821.39,1807.01,2165.75897485,3928589.830003463
14,06/03/2022,1810.74,1797.79,1813.89,1790.5,5345.51580164,9617229.2182781607
13,06/03/2022,1797.79,1762.53,1801.18,1756.07,6844.83953421,12160806.6977420459
12,06/03/2022,1762.16,1762.31,1775.59,1753,4796.18535966,8450992.4015654554
11,06/03/2022,1762.32,1746.48,1780.45,1737.09,7858.48703307,13850662.8888424679
10,06/03/2022,1746.94,1768.47,1769.79,1741.58,6801.17892404,11950715.8207281765
9,06/03/2022,1767.89,1767.18,1774.39,1748.79,4983.77405617,8773236.517675874
